,Label,Text
4903,1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
657,0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
4674,0,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
3002,1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only
5371,0,"Lol, oh you got a friend for the dog ?"
2259,0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
898,0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
428,0,Any pain on urination any thing else?
3641,0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
2191,0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
1483,0,Ok...
1699,1,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
2135,0,If he started searching he will get job in few days.he have great potential and talent.
1789,0,Arun can u transfr me d amt
1163,1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
1193,0,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
2941,1,You have 1 new message. Please call 08712400200.
1553,0,U too...
2138,0,Then why you came to hostel.
4264,0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
2439,0,I not busy juz dun wan 2 go so early.. Hee.. 
5556,0,Yes i have. So that's why u texted. Pshew...missing you so much
4205,0,How are you enjoying this semester? Take care brother.
4293,0,G.W.R
1978,1,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
3989,0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
3935,0,How come guoyang go n tell her? Then u told her?
4078,0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
4086,1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
4919,0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
2268,0,Finish liao... U?
4696,1,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
3653,0,"Probably not, still going over some stuff here"
70,0,Wah lucky man... Then can save money... Hee...
4467,0,Hey u still at the gym?
2418,0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
2623,0,Ok lor...
1272,0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
1454,0,Stupid.its not possible
831,1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
5082,0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
1893,1,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
3269,0,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
238,0,Where are you?when wil you reach here?
5426,0,Oh yeah! And my diet just flew out the window
4867,0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
3435,0,Sending you greetings of joy and happiness. Do have a gr8 evening
5542,0,Armand says get your ass over to epsilon
1295,0,Aiyah u did ok already lar. E nydc at wheellock?
2998,0,Don know..he is watching film in computer..
1001,0,No..but heard abt tat..
1512,0,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?
4370,0,Anytime lor...
3458,0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
2350,0,Yar else i'll thk of all sorts of funny things.
957,0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
2229,0,Those were my exact intentions
4301,0,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
2240,0,Every day i use to sleep after  &lt;#&gt;  so only.
1437,0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
5351,0,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
1876,1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
2094,1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
2655,0,Its sarcasm.. .nt scarcasim
3482,0,Wherre's my boytoy ? :-(
1034,0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
4764,0,Prepare to be pleasured :)
931,0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
5087,0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
2902,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
633,0,Oh that was a forwarded message. I thought you send that to me
2451,0,K..give back my thanks.
498,0,Some of them told accenture is not confirm. Is it true.
4935,0,Hey do you want anything to buy:)
415,1,100 dating service cal;l 09064012103 box334sk38ch
2698,0,Can you use foreign stamps for whatever you send them off for? 
2855,0,Haha... Hope ü can hear the receipt sound... Gd luck!
3727,0,No chikku nt yet.. Ya i'm free
1426,0,I'll be at mu in like  &lt;#&gt;  seconds
757,0,Cant think of anyone with * spare room off * top of my head
1194,1,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
1041,0,Today am going to college so am not able to atten the class.
1777,1,Call FREEPHONE 0800 542 0578 now!
2572,0,… and don‘t worry we‘ll have finished by march … ish!
2699,1,FROM 88066 LOST £12 HELP
2168,0,Yes.he have good crickiting mind
596,0,I am great! How are you?
1919,0,Is fujitsu s series lifebook good?
2763,0,ARR birthday today:) i wish him to get more oscar.
2807,0,Can a not?
652,0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
5151,0,No problem with the renewal. I.ll do it right away but i dont know his details.
3024,0,You are a very very very very bad girl. Or lady.
3271,0,K actually can you guys meet me at the sunoco on howard? It should be right on the way
4113,0,"I'll see, but prolly yeah"
1406,0,K..k..any special today?
1618,0,Did u download the fring app?
75,0,I am waiting machan. Call me once you free.
1964,0,Yes :)it completely in out of form:)clark also utter waste.
3336,0,"Sorry, got a late start, we're on the way"
3842,0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
5358,0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
4510,0,Ü takin linear algebra today?
2410,0,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
2988,0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
2164,0,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
3085,0,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
1010,0,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
1029,0,"Lol you forgot it eh ? Yes, I'll bring it in babe"
1745,1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
828,0,Hey. You got any mail?
1345,0,Were somewhere on Fredericksburg
96,0,Watching telugu movie..wat abt u?
3807,1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
4279,0,I've reached home finally...
2977,0,I love u 2 my little pocy bell I am sorry but I love u
1200,0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
621,0,Dear we got  &lt;#&gt;  dollars hi hi
566,0,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
543,0,But am going to college pa. What to do. are else ill come there it self. Pa.
4100,0,If u dun drive then how i go 2 sch.
51,0,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;"
4820,0,Got smaller capacity one? Quite ex...
3039,0,You are not bothering me but you have to trust my answers. Pls.
745,0,Men like shorter ladies. Gaze up into his eyes.
3940,0,Y ü wan to go there? C doctor?
1480,0,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
5314,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
195,0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
2559,0,"Some friends want me to drive em someplace, probably take a while"
1302,0,I tot u reach liao. He said t-shirt.
3297,0,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
802,0,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
3717,0,Networking technical support associate.
4638,0,Oh ho. Is this the first time u use these type of words
1322,0,"I wake up long ago already... Dunno, what other thing?"
3674,0,Moji just informed me that you saved our lives. Thanks.
4248,1,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
3611,0,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
4605,0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
4031,0,"Cool, I'll text you in a few"
644,0,Ya very nice. . .be ready on thursday
1488,0,I told your number to gautham..
4181,0,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
1864,0,I'll let you know when it kicks in
120,1,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
4486,0,What not under standing.
3226,0,I need... Coz i never go before 
2024,0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
4482,0,No..its ful of song lyrics..
4329,1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
3929,0,Babe ? I lost you ... Will you try rebooting ?
3656,0,Senthil group company Apnt 5pm.
3023,0,How dare you change my ring
